hospital_id,hospital_name,address,city,state,zip_code,hospital_type,hospital_ownership,mortality_rate,mortality_measures,readmission_rate,readmission_measures,infection_rate,infection_measures,patient_experience_score,experience_measures,mortality_score,readmission_score,infection_score,patient_exp_score,quality_score,star_rating,performance_category,state_rank,state_percentile,national_rank,national_percentile
000197,Mercy Regional Hospital,6383 Park Blvd,City 16,WA,32958,Acute Care Hospitals,Government - Local,16.318,5,12.401666666666667,6,1.0733333333333333,3,2,1,38.676129384468396,74.65645631813297,40.21906029276282,25,45.32171796806446,2,Below Average,9,33.33333333333333,326,34.86973947895792
000198,Memorial Regional Hospital,8789 Main St,City 63,PA,44081,Acute Care Hospitals,Voluntary non-profit - Church,17.03,3,12.567499999999999,4,0.9621666666666666,6,4,1,34.789136072062234,73.70163519115616,47.04678063261337,75,55.623844777561054,3,Average,7,68.42105263157895,131,73.94789579158316
000199,Good Samaritan Hospital,2634 Oak Ave,City 24,GA,90415,Critical Access Hospitals,Voluntary non-profit - Private,11.768333333333333,6,23.193333333333335,3,1.0866666666666667,6,3,1,63.513943860606894,12.521111622908037,39.40014331047189,50,42.03449689152705,2,Below Average,12,15.384615384615385,381,23.847695390781563
000200,St. Medical Center,3711 Park Blvd,City 92,LA,92766,Acute Care Hospitals,Proprietary,14.536666666666665,3,18.4975,4,0.7763333333333333,3,4,1,48.400891679177484,39.55838323353294,58.46043607329307,75,54.02497233045975,3,Average,9,57.89473684210527,161,67.93587174348697
000201,Mercy Healthcare System,4432 Elm St,City 58,TX,52786,Acute Care Hospitals,Voluntary non-profit - Other,16.376,5,16.366666666666667,3,0.43383333333333335,6,3,1,38.35949228879486,51.8271150007677,79.49636605589109,50,54.33871795080316,3,Average,6,64.28571428571429,152,69.73947895791584
000202,Mercy Medical Hospital,5794 Park Blvd,City 196,PA,76225,Acute Care Hospitals,Proprietary,9.295,4,17.416666666666668,3,0.68533333333333335,3,4,1,77.01651426231746,45.78151389528635,64.0495444774286,75,65.56271887187397,4,Above Average,2,94.73684210526315,30,94.18837675350701
000203,Memorial Hospital,9564 Oak Ave,City 74,WI,46132,Acute Care Hospitals,Proprietary,17.661666666666665,6,20.772000000000002,5,1.1582,5,3,1,31.340703334698162,26.46245969599262,35.00665370048111,50,34.76948934952788,1,Poor,20,5,469,6.212424849699398
000204,Memorial Healthcare System,7303 Park Blvd,City 9,TX,71938,Acute Care Hospitals,Government - Local,18.183333333333334,3,15.6575,4,1.0968333333333333,6,2,1,28.49278922705973,55.91029479502534,38.77571911147507,25,37.21934024474302,2,Below Average,12,21.428571428571427,450,10.02004008016032
000205,Memorial Regional Hospital,5344 Park Blvd,City 115,IN,95478,Critical Access Hospitals,Voluntary non-profit - Private,13.558,5,19.618333333333332,6,0.313,4,2,1,53.743687730312544,33.104943958237385,86.91780120790254,25,51.12879261062874,3,Average,8,58.82352941176471,216,56.91382765531062
000206,Mercy Medical Hospital,4207 Park Blvd,City 72,OK,59312,Acute Care Hospitals,Voluntary non-profit - Church,11.85,5,16.63,4,0.6234,5,4,1,63.068104271871164,50.31091662828191,67.85341386016992,75,63.46151390367431,3,Average,2,92.85714285714286,41,91.98396793587175
000207,St. Hospital,5476 Elm St,City 8,TN,95803,Acute Care Hospitals,Voluntary non-profit - Church,8.463333333333335,3,15.790000000000001,4,0.4845,6,5,1,81.55679905372821,55.14739751266697,76.38448152318558,100,77.3500094750816,4,Above Average,2,95.83333333333334,3,99.59919839679358
000208,Sacred Heart Hospital,6546 Park Blvd,City 178,UT,92685,Critical Access Hospitals,Voluntary non-profit - Private,13.556666666666667,3,16.453333333333333,3,0.95975,4,3,1,53.75096674400618,51.328113004759714,47.1952093356536,50,50.75612060830518,3,Average,5,71.42857142857143,224,55.31062124248497
000209,St. Medical Center,3247 Main St,City 80,NY,25242,Acute Care Hospitals,Voluntary non-profit - Church,10.9,3,19.060000000000002,6,1.3054999999999999,6,4,1,68.25440152859287,36.31966835559649,25.95966833862218,75,51.04615463213253,3,Average,8,58.82352941176471,219,56.312625250501
000210,Methodist Medical Hospital,4562 Main St,City 185,SC,42827,Acute Care - Department of Defense,Proprietary,16.491666666666667,6,17.97,5,1.3572,5,2,1,37.72803785087121,42.59557807462,22.78431773978913,25,32.663385308863646,1,Poor,12,0,483,3.406813627254509
000211,Presbyterian Healthcare System,5843 Elm St,City 144,IN,55765,Acute Care Hospitals,Proprietary,15.7675,4,14.486,5,0.6188,5,2,1,41.68145216323187,62.65545831414095,68.13594021906029,25,50.20228528226987,3,Average,9,52.94117647058824,235,53.106212424849694
000212,St. Medical Center,1474 Oak Ave,City 109,CO,37639,Acute Care - Department of Defense,Voluntary non-profit - Other,19.9825,4,22.54,6,1.6315,4,5,1,18.670670124198168,16.28281897742977,5.9371481216091695,100,31.156192812019185,1,Poor,16,0,488,2.404809619238477
000213,Methodist Hospital,6484 Washington Ave,City 115,AL,91126,Acute Care Hospitals,Proprietary,11.806666666666667,3,11.73,6,1.1963333333333332,6,2,1,63.304672216914604,78.52372178719484,32.66455113112909,25,51.788469894655364,3,Average,5,75,201,59.919839679358724
000214,Memorial Healthcare System,9793 Oak Ave,City 36,OR,18221,Acute Care Hospitals,Proprietary,13.076666666666666,3,15.68,3,0.431,5,4,1,56.371411673718214,55.78074619990788,79.6703859146279,75,65.77420653074941,4,Above Average,1,100,29,94.38877755511022
000215,St. Medical Center,3872 Main St,City 158,AL,76463,Acute Care Hospitals,Voluntary non-profit - Church,14.363333333333333,3,16.248,5,0.5474,5,4,1,49.347163459351265,52.510363887609394,72.52124065922817,75,61.062050174514766,3,Average,1,100,57,88.77755511022045
000216,St. Medical Hospital,2900 Park Blvd,City 85,WI,49318,Acute Care Hospitals,Voluntary non-profit - Church,17.736666666666665,3,17.445,6,0.48660000000000003,5,3,1,30.931258814430663,45.61837862736067,76.25550209847476,50,49.74784782578806,2,Below Average,12,45,247,50.70140280561122
000217,St. Medical Hospital,813 Maple Dr,City 159,MI,70017,Acute Care Hospitals,Voluntary non-profit - Other,16.186666666666667,6,9.2375,4,0.8851666666666667,6,5,1,39.393112233292385,92.87482726853985,51.77602620534343,100,67.98064703845853,4,Above Average,2,93.75,20,96.19238476953907
000218,Presbyterian Medical Center,4518 Park Blvd,City 132,UT,95978,Children's Hospitals,Proprietary,11.450000000000001,5,11.814,5,1.0622500000000001,4,3,1,65.2518083799645,78.04007369875633,40.89978503429214,50,59.31050719725147,3,Average,3,85.71428571428571,75,85.17034068136272
000219,Mount Medical Center,4404 Main St,City 10,CA,63319,Acute Care Hospitals,Voluntary non-profit - Private,13.16,4,17.72833333333333,6,1.2318,5,3,1,55.91647331786543,43.987025948103806,30.486231958235237,50,45.39325647194439,2,Below Average,8,30,324,35.27054108216433
000220,Community Healthcare System,3580 Elm St,City 133,IN,34618,Critical Access Hospitals,Government - State,11.555,4,17.955,6,1.626,4,4,1,64.67858605159,42.68194380469831,6.274951376804182,75,46.64279961085262,2,Below Average,12,35.294117647058826,298,40.480961923847694
000221,County Medical Hospital,2734 Main St,City 140,AL,58091,Acute Care Hospitals,Government - State,16.2625,4,16.766666666666666,6,1.2556666666666667,3,4,1,38.97911832946637,49.52402886534624,29.020370559934477,75,46.329835355160085,2,Below Average,11,37.5,303,39.478957915831664
000222,General Medical Center,394 Park Blvd,City 100,NJ,24888,Acute Care Hospitals,Voluntary non-profit - Private,15.032499999999999,4,15.530000000000001,3,0.9345,4,1,1,45.69400846185343,56.64440350069093,48.746033370867025,0,40.055811756445515,2,Below Average,16,16.666666666666664,414,17.234468937875754
000223,Methodist Medical Hospital,5766 Maple Dr,City 28,TN,22289,Children's Hospitals,Voluntary non-profit - Private,15.878333333333334,6,17.15,6,1.3515000000000001,6,3,1,41.07638414994768,47.316904652234,23.134404749718485,50,39.93574259547242,2,Below Average,21,16.666666666666664,416,16.83366733466934
000224,Presbyterian Medical Hospital,5461 Park Blvd,City 59,OK,40510,Acute Care Hospitals,Voluntary non-profit - Private,14.756666666666666,3,16.42,3,1.3908333333333334,6,2,1,47.19985441972613,51.520036849378165,20.718599651960275,25,37.21961545125245,2,Below Average,15,0,449,10.220440881763528
000225,St. Medical Center,3960 Washington Ave,City 107,SC,12340,Acute Care Hospitals,Government - Federal,15.54,5,22.42,4,1.2966,5,4,1,42.923433874709986,16.97374481805619,26.506295424301356,75,38.74704022300238,2,Below Average,10,18.181818181818183,432,13.627254509018035
000226,County Healthcare System,1341 Maple Dr,City 28,AZ,49119,Acute Care Hospitals,Government - State,9.22,5,14.33,4,1.1746666666666667,3,2,1,77.42595878258496,63.55366190695532,33.995291227351814,25,52.61502591835227,3,Average,10,57.14285714285714,184,63.326653306613224
000227,Presbyterian Healthcare System,7259 Main St,City 13,TN,83053,Acute Care Hospitals,Government - Local,16.948,5,13.78,3,0.6815,4,3,1,35.23679541422136,66.72040534315985,64.28498310983724,50,53.32238573751568,3,Average,8,70.83333333333334,167,66.73346693386773
000228,General Medical Center,6418 Main St,City 53,OK,83449,Acute Care Hospitals,Voluntary non-profit - Private,21.798333333333332,6,17.78,3,0.8031666666666666,6,3,1,8.757563350166066,43.68954398894519,56.812365646432596,50,37.752746413894265,2,Below Average,14,7.142857142857142,445,11.022044088176353
000229,Community Hospital,7787 Park Blvd,City 118,MI,75116,Acute Care Hospitals,Proprietary,18.561666666666667,6,14.618333333333334,6,0.9398000000000001,5,5,1,26.42736909148809,61.89352065100568,48.42051387040638,100,55.50671935779944,3,Average,8,56.25,133,73.54709418837675
000230,Regional Healthcare System,4826 Oak Ave,City 130,FL,19723,Acute Care Hospitals,Voluntary non-profit - Other,20.294999999999998,4,13.93,4,1.192,4,3,1,16.96465128975025,65.85674804237678,32.93069915037363,50,39.786257185112675,2,Below Average,15,30,419,16.23246492985972
000231,University Healthcare System,6051 Elm St,City 46,MA,24191,Acute Care Hospitals,Voluntary non-profit - Private,10.782,5,19.6,3,0.557,3,2,1,68.8985942404804,33.21050207277753,71.9316204319787,25,51.95510889833318,3,Average,5,69.23076923076923,197,60.72144288577155
000232,Good Samaritan Medical Center,4954 Elm St,City 38,OH,62817,Acute Care Hospitals,Government - Federal,12.5325,4,18.5075,4,1.16175,4,3,1,59.34215913743687,39.5008060801474,34.788617053946155,50,46.37500352475445,2,Below Average,11,37.5,302,39.67935871743487
000233,University Healthcare System,2088 Park Blvd,City 127,CT,77043,Acute Care Hospitals,Voluntary non-profit - Private,11.4,3,13.567499999999999,4,0.7441666666666666,6,2,1,65.52477139347619,67.9439198526025,60.43607329306992,25,56.75242970446096,3,Average,3,90.9090909090909,108,78.55711422845691
000234,Sacred Heart Medical Center,5149 Main St,City 75,AL,40879,Acute Care Hospitals,Voluntary non-profit - Private,13.806666666666667,6,21.058,5,1.3596,5,1,1,52.38615167644783,24.815753109166295,22.63691268297677,0,27.579011950970113,1,Poor,17,0,494,1.2024048096192386
000235,Sacred Heart Medical Center,4234 Park Blvd,City 65,IL,20091,Acute Care - Department of Defense,Proprietary,13.088333333333333,6,17.256,5,0.9524,5,3,1,56.30772030389882,46.706586826347305,47.64663732214146,50,50.480622128291834,3,Average,4,57.14285714285714,232,53.707414829659314
000236,Sacred Heart Healthcare System,9588 Main St,City 183,LA,56264,Acute Care Hospitals,Voluntary non-profit - Church,9.105,6,11.536666666666667,3,1.6096666666666666,3,3,1,78.0537737136618,79.63688008598189,7.278124680110551,50,55.14488330562165,3,Average,6,73.68421052631578,140,72.14428857715431
000237,County Hospital,6141 Park Blvd,City 94,OK,30305,Acute Care Hospitals,Government - State,19.965,4,18.605,6,0.4825,4,2,1,18.766207178927246,38.93942883463842,76.50731907052922,25,39.49154912997008,2,Below Average,13,14.285714285714285,422,15.631262525050099
000238,Mount Medical Center,6157 Park Blvd,City 63,KY,55419,Acute Care Hospitals,Government - State,13.5,5,20.38,3,1.1308333333333334,6,3,1,54.060324825986086,28.719484108705686,36.68748080663322,50,42.56983867663055,2,Below Average,18,19.047619047619047,377,24.649298597194388
000239,General Hospital,4535 Maple Dr,City 74,VA,84822,Acute Care Hospitals,Voluntary non-profit - Church,16.62,5,20.89666666666667,6,0.9494,5,4,1,37.027432782857915,25.744664517119602,47.83089364315691,75,44.5021193749265,2,Below Average,9,20,343,31.462925851703403
000240,Presbyterian Regional Hospital,751 Washington Ave,City 29,CO,55259,Acute Care Hospitals,Voluntary non-profit - Church,18.996,5,15.145,6,1.104,5,4,1,24.05623038078342,58.86112390603409,38.3355512334937,75,46.516037899116974,2,Below Average,8,53.333333333333336,301,39.879759519038075
000241,Presbyterian Medical Center,8951 Elm St,City 152,WI,41147,Acute Care Hospitals,Voluntary non-profit - Private,16.134999999999998,4,17.062,5,1.5893333333333333,6,3,1,39.67517401392112,47.82358360202672,8.526973078104206,50,35.99019137420907,2,Below Average,19,10,460,8.016032064128256
000242,Methodist Medical Center,1441 Maple Dr,City 149,MI,90173,Acute Care Hospitals,Government - Local,9.235,4,16.924,5,0.989,5,2,1,77.34406987853146,48.61814831874713,45.39871020575289,25,51.70743559468444,3,Average,10,43.75,202,59.719438877755515
000243,Sacred Heart Hospital,8294 Washington Ave,City 140,OK,96909,Critical Access Hospitals,Voluntary non-profit - Church,17.65,4,22.4975,4,0.62725,4,4,1,31.404394704517543,16.527521879318314,67.61695158153341,75,45.457436776568194,2,Below Average,11,28.57142857142857,321,35.87174348697395
000244,Memorial Medical Hospital,4335 Main St,City 189,MD,79179,Children's Hospitals,Voluntary non-profit - Private,11.175,6,21.43,4,0.938,5,2,1,66.75310495427868,22.673883003224333,48.53106766301566,25,42.8271691528436,2,Below Average,9,38.46153846153847,373,25.450901803607213
000245,Sacred Heart Medical Hospital,5138 Park Blvd,City 45,FL,28911,Acute Care Hospitals,Voluntary non-profit - Private,12.605,6,17.05,6,1.6987999999999999,5,3,1,58.94636276784495,47.89267618608937,1.8036646534957583,50,40.107994040249764,2,Below Average,14,35,413,17.43486973947896
000246,Regional Hospital,7046 Park Blvd,City 23,MI,65523,Acute Care Hospitals,Government - Federal,13.33,4,15.156666666666666,3,0.5551666666666667,6,5,1,54.98839907192575,58.793950560417635,72.04422151704371,100,69.20606274094305,4,Above Average,1,100,14,97.39478957915831
000247,Community Healthcare System,2618 Maple Dr,City 49,SC,74151,Acute Care Hospitals,Voluntary non-profit - Private,11.828333333333333,6,19.44333333333333,3,0.792,5,3,1,63.18638824439288,34.11254414248428,57.498208619101234,50,51.858604663714246,3,Average,5,63.63636363636363,199,60.320641282565134
000248,St. Regional Hospital,8649 Oak Ave,City 55,SC,18131,Acute Care Hospitals,Voluntary non-profit - Private,13.7875,4,11.39,3,1.0506,5,3,1,52.490787498293976,80.48134500230309,41.61531374756884,50,56.27140093695618,3,Average,2,90.9090909090909,117,76.75350701402806
000249,Methodist Regional Hospital,5485 Washington Ave,City 104,CT,34680,Critical Access Hospitals,Voluntary non-profit - Other,16.988,5,14.068333333333333,6,0.8023333333333333,3,4,1,35.01842500341205,65.0602640872102,56.86354795782577,75,55.98648051228261,3,Average,7,72.72727272727273,126,74.9498997995992
000250,Regional Regional Hospital,6845 Main St,City 53,AL,37492,Acute Care Hospitals,Proprietary,13.82,3,13.971666666666666,6,1.0184,5,4,1,52.3133615395114,65.61684323660373,43.592998259801405,75,57.9964688359547,3,Average,2,93.75,95,81.1623246492986
000251,Mercy Hospital,201 Maple Dr,City 49,NC,70233,Acute Care Hospitals,Government - Local,19.346666666666668,3,14.175,4,0.615,5,3,1,22.1418497793549,64.44610778443115,68.3693315590132,50,49.84641476966756,2,Below Average,8,61.111111111111114,241,51.903807615230455
000252,Sacred Heart Medical Center,9988 Park Blvd,City 94,CA,59092,Acute Care - Department of Defense,Voluntary non-profit - Private,14.7625,4,15.793333333333333,3,0.7243333333333334,3,4,1,47.16800873481644,55.12820512820514,61.65421230422765,75,58.34600697855313,3,Average,3,80,89,82.36472945891784
000253,Regional Healthcare System,2212 Oak Ave,City 20,AZ,36084,Acute Care Hospitals,Voluntary non-profit - Private,12.903333333333334,3,21.91,4,0.8458,5,3,1,57.31768345389199,19.910179640718567,54.19387859555737,50,45.72131959523658,2,Below Average,16,28.57142857142857,316,36.87374749498998
000254,Good Samaritan Healthcare System,3725 Elm St,City 130,WA,52354,Critical Access Hospitals,Government - Local,21.793333333333333,3,19.568,5,0.63,5,4,1,8.784859651517223,33.39474896361125,67.44804995393592,75,42.84615762484196,2,Below Average,10,25,370,26.052104208416832
000255,Regional Medical Center,2973 Elm St,City 181,WA,27455,Acute Care Hospitals,Government - State,12.72,6,16.963333333333335,6,0.9683333333333334,3,4,1,58.31854783676811,48.391678182097344,46.668031528303814,75,56.26049177863072,3,Average,4,75,118,76.55310621242485
000256,Regional Regional Hospital,9845 Oak Ave,City 151,UT,43055,Acute Care Hospitals,Voluntary non-profit - Other,14.261666666666667,6,14.665000000000001,4,1.199,5,3,1,49.90218825349165,61.624827268539846,32.5007677346709,50,48.50205522685018,2,Below Average,6,64.28571428571429,264,47.29458917835671
000257,Memorial Healthcare System,5638 Elm St,City 199,OR,12918,Children's Hospitals,Proprietary,16.058333333333334,6,17.946,5,1.603,4,5,1,40.093717301305674,42.73376324274528,7.687583171256023,100,44.63345179389203,2,Below Average,11,33.33333333333333,341,31.863727454909817
000258,University Regional Hospital,4208 Oak Ave,City 173,MD,57339,Acute Care Hospitals,Government - Federal,18.853333333333335,3,15.74,4,1.00075,4,4,1,24.835084846003355,55.43528327959466,44.67703961510902,75,47.47860617747693,2,Below Average,5,69.23076923076923,286,42.88577154308617
000259,Regional Healthcare System,4008 Park Blvd,City 153,MD,19529,Acute Care Hospitals,Voluntary non-profit - Private,11.808,5,10.492,5,0.9672499999999999,4,4,1,63.29739320322096,85.65177337632427,46.73456853311495,75,67.0858034383261,4,Above Average,2,92.3076923076923,25,95.19038076152304
000260,Good Samaritan Hospital,5709 Elm St,City 171,TN,40675,Acute Care Hospitals,Voluntary non-profit - Private,17.933333333333334,3,17.9075,4,1.588,3,3,1,29.857604294618085,42.955435283279606,8.608864776333292,50,31.84835630328865,1,Poor,24,4.166666666666666,485,3.006012024048096
000261,Methodist Medical Center,5011 Maple Dr,City 48,CO,88077,Acute Care Hospitals,Voluntary non-profit - Other,15.592500000000001,4,14.99,5,1.246,3,4,1,42.636822710522715,59.75356978350991,29.614085372095403,75,50.13296060205815,3,Average,4,80,236,52.90581162324649
000262,General Hospital,4977 Oak Ave,City 131,MN,20700,Acute Care Hospitals,Government - Federal,18.231666666666666,6,20.613333333333333,3,1.0486666666666666,6,3,1,28.228924980665127,27.376017196376495,41.73405671000102,50,35.74619597079392,2,Below Average,12,21.428571428571427,462,7.615230460921844
000263,Mercy Medical Hospital,5694 Elm St,City 39,FL,48033,Critical Access Hospitals,Voluntary non-profit - Private,18.53,6,19.666,5,1.5948333333333333,6,4,1,26.600245666712155,32.830492860433,8.189169822909207,75,33.2349893708492,1,Poor,21,0,481,3.807615230460922
000264,General Medical Center,9662 Maple Dr,City 57,TN,18911,Children's Hospitals,Voluntary non-profit - Church,14.216,5,15.228333333333333,6,1.1154,5,4,1,50.15149447249897,58.38131429448795,37.63537721363497,75,54.049621218780416,3,Average,7,75,159,68.33667334669339
000265,Mount Hospital,4612 Washington Ave,City 80,OH,45691,Acute Care Hospitals,Voluntary non-profit - Church,11.426666666666666,3,12.75,3,1.4281666666666666,6,3,1,65.37919111960329,72.6508521418701,18.425632101545702,50,52.38287839673494,3,Average,5,75,189,62.32464929859719
000266,Sacred Heart Medical Hospital,3684 Oak Ave,City 75,TX,63925,Acute Care Hospitals,Voluntary non-profit - Private,12.015,4,18.294999999999998,6,1.1126666666666667,3,3,1,62.167326327282645,40.72432058959007,37.8032551950046,50,48.28209184433346,2,Below Average,7,57.14285714285714,273,45.49098196392786
000267,Regional Healthcare System,7811 Maple Dr,City 143,KY,67529,Acute Care Hospitals,Voluntary non-profit - Private,12.2675,4,16.2175,4,1.06375,4,3,1,60.78886310904872,52.68597420543528,40.80765687378442,50,51.61006670251954,3,Average,10,57.14285714285714,206,58.91783567134269
000268,St. Hospital,4878 Oak Ave,City 93,AL,37613,Acute Care Hospitals,Voluntary non-profit - Other,18.1975,4,22.032,5,1.151,6,3,1,28.415449706564758,19.207738369415026,35.448868870918204,50,32.18878672205273,1,Poor,16,6.25,484,3.2064128256513023
000269,St. Medical Center,4420 Elm St,City 52,OH,35803,Acute Care Hospitals,Voluntary non-profit - Private,17.448,5,17.423333333333332,3,0.946,3,5,1,32.50716527910468,45.74312912636267,48.039717473641105,100,53.19786123373235,3,Average,4,81.25,169,66.33266533066133
000270,Mercy Hospital,230 Maple Dr,City 1,OH,50858,Acute Care Hospitals,Voluntary non-profit - Other,18.9175,4,16.693333333333335,3,1.2463333333333333,3,3,1,24.484782311996725,49.946261323506825,29.593612447538135,50,37.23040313636026,2,Below Average,13,25,448,10.420841683366733
000271,Presbyterian Medical Center,5082 Maple Dr,City 18,MN,47832,Acute Care Hospitals,Voluntary non-profit - Church,19.046666666666667,6,19.89666666666667,3,1.08975,4,3,1,23.77962786042491,31.50237985567327,39.210768758317116,50,34.81217551162507,1,Poor,14,7.142857142857142,468,6.4128256513026045
000272,Mount Hospital,7130 Washington Ave,City 96,KY,14025,Critical Access Hospitals,Voluntary non-profit - Private,22.880000000000003,4,14.86,6,0.5804,5,3,1,2.8524634911969287,60.50207277752189,70.49442112805814,50,43.604862523754086,2,Below Average,17,23.809523809523807,358,28.45691382765531
000273,University Medical Hospital,1433 Washington Ave,City 108,OH,28955,Acute Care Hospitals,Voluntary non-profit - Private,15.19,4,12.2425,4,0.4673333333333334,3,1,1,44.83417496929165,75.57289267618609,77.43883713788514,0,51.7031849443053,3,Average,6,68.75,203,59.519038076152306
000274,Mount Medical Hospital,3588 Main St,City 197,WI,43089,Acute Care Hospitals,Voluntary non-profit - Private,17.75,6,16.804,5,1,4,5,1,30.8584686774942,49.30907415937358,44.72310369536287,100,52.765585066932374,3,Average,10,55.00000000000001,179,64.32865731462925
000275,Good Samaritan Medical Center,6569 Washington Ave,City 8,MI,82758,Acute Care Hospitals,Voluntary non-profit - Private,21.330000000000002,3,16.238333333333333,6,1.1083333333333334,3,4,1,11.314316910058679,52.566021802548754,38.06940321424916,75,41.05315132721708,2,Below Average,14,18.75,400,20.04008016032064
000276,Good Samaritan Hospital,1585 Elm St,City 128,MO,68614,Acute Care Hospitals,Voluntary non-profit - Church,17.4925,4,15.353333333333333,3,0.78,5,3,1,32.264228197079305,57.66159987716875,58.235233903163056,50,48.65347690420674,2,Below Average,7,45.45454545454545,258,48.49699398797595
000277,Memorial Regional Hospital,6103 Oak Ave,City 84,NY,33137,Acute Care Hospitals,Government - Local,9.82,5,13.518333333333334,6,1.3866,5,2,1,74.15040262044494,68.2270075234147,20.978605793837644,25,49.54652411544656,2,Below Average,9,52.94117647058824,249,50.300601202404806
000278,Memorial Medical Center,5175 Maple Dr,City 10,NJ,18667,Acute Care Hospitals,Voluntary non-profit - Church,18.10333333333333,3,19.1175,4,1.1243333333333334,6,3,1,28.929530048678416,35.988599723629676,37.08670283550005,50,36.94768465438595,2,Below Average,19,0,452,9.619238476953909
000279,Methodist Medical Center,1159 Main St,City 18,AZ,45335,Acute Care - Department of Defense,Voluntary non-profit - Private,12.161999999999999,5,18.188333333333333,6,1.4013333333333333,3,1,1,61.36481506755835,41.33847689236912,20.073702528406173,0,33.76248937546133,1,Poor,20,9.523809523809524,478,4.408817635270541
000280,University Hospital,6130 Oak Ave,City 145,AL,64107,Acute Care Hospitals,Proprietary,15.388333333333334,6,10.24,3,1.35925,4,3,1,43.751421682362036,87.1027176416398,22.65840925376189,50,50.56570822855903,3,Average,7,62.5,230,54.10821643286573
000281,St. Medical Hospital,9629 Park Blvd,City 81,MN,38784,Acute Care Hospitals,Voluntary non-profit - Private,17.845,4,10.882,5,0.7031999999999999,5,3,1,30.339838951822045,83.40626439428834,62.952195721158766,50,55.69156671440839,3,Average,5,71.42857142857143,130,74.14829659318637
000282,Mercy Medical Center,3434 Oak Ave,City 157,CT,74340,Acute Care Hospitals,Voluntary non-profit - Private,15.645,6,17.792,5,0.90725,4,5,1,42.35021154633547,43.620451404882544,50.41969495342409,100,56.2151000534773,3,Average,6,77.27272727272727,122,75.75150300601202
000283,General Healthcare System,8576 Maple Dr,City 129,MO,18641,Acute Care - Department of Defense,Government - State,15.28,3,23.671666666666667,6,1.035,5,3,1,44.34284154497065,9.767004452633216,42.57344661684922,50,36.3879652308618,2,Below Average,11,9.090909090909092,455,9.01803607214429
000284,Regional Medical Center,9010 Oak Ave,City 14,OR,59177,Critical Access Hospitals,Voluntary non-profit - Other,13.96,6,22.490000000000002,5,1.1953333333333334,3,4,1,51.54906510167872,16.57070474435743,32.725969904800905,75,42.788888192793195,2,Below Average,13,20,374,25.250501002004004
000285,Memorial Medical Hospital,4659 Main St,City 169,AL,17424,Acute Care Hospitals,Proprietary,17.669999999999998,6,16.195,4,0.692,5,3,1,31.295209499112886,52.81552280055274,63.64008598628314,50,48.502465046442836,2,Below Average,9,50,263,47.49498997995992
000286,Mount Medical Center,2128 Elm St,City 83,MA,10082,Acute Care Hospitals,Government - State,15.9925,4,13.105,4,1.5316666666666665,3,4,1,40.45311860242937,70.60686319668355,12.068789026512448,75,47.80484863652781,2,Below Average,8,46.15384615384615,280,44.08817635270541
000287,Good Samaritan Healthcare System,1524 Park Blvd,City 90,MI,56154,Acute Care Hospitals,Voluntary non-profit - Private,8.696,5,14.706,5,1.026,3,3,1,80.28661116418725,61.38876093965915,43.12621557989558,50,60.214727479144855,3,Average,5,75,65,87.17434869739479
000288,Sacred Heart Medical Hospital,4772 Maple Dr,City 113,AL,88844,Acute Care Hospitals,Proprietary,16.53,3,20.123333333333335,3,1.0736666666666665,6,3,1,37.51876620717892,30.19729771226777,40.19858736820555,50,38.85460113227201,2,Below Average,14,18.75,430,14.02805611222445
000289,Mercy Healthcare System,9373 Maple Dr,City 130,TX,80715,Critical Access Hospitals,Proprietary,10.25,3,9.52,4,0.9395,4,3,1,71.80292070424457,91.24827268539843,48.43893950250793,50,66.46267925824996,4,Above Average,1,100,27,94.78957915831663
000290,Presbyterian Medical Center,1946 Oak Ave,City 12,SC,75120,Critical Access Hospitals,Voluntary non-profit - Other,14.463999999999999,5,13.268,5,1.039,3,3,1,48.79759792548111,69.66835559649931,42.32777152216194,50,52.638311157309644,3,Average,4,72.72727272727273,182,63.727454909819635
000291,Regional Medical Hospital,9901 Elm St,City 3,CA,47015,Acute Care Hospitals,Proprietary,15.222,5,14.036666666666667,3,0.48033333333333333,3,2,1,44.65947864064419,65.24259173959773,76.6403930801515,25,53.86858979713057,3,Average,4,70,163,67.53507014028057
000292,Good Samaritan Regional Hospital,5585 Elm St,City 144,UT,88605,Acute Care Hospitals,Voluntary non-profit - Private,17.593333333333334,3,14.406666666666666,3,0.4602,5,4,1,31.713752786497423,63.112237064332874,77.87695772341078,75,59.761424532885144,3,Average,2,92.85714285714286,71,85.97194388777555
000293,Sacred Heart Medical Hospital,3036 Washington Ave,City 180,NJ,74455,Acute Care Hospitals,Voluntary non-profit - Private,15.293333333333333,6,14.87,3,0.7075,4,4,1,44.27005140803422,60.44449562413635,62.68809499436994,75,59.06416307703684,3,Average,4,83.33333333333334,77,84.76953907815631
000294,University Regional Hospital,1170 Washington Ave,City 84,UT,66651,Acute Care Hospitals,Voluntary non-profit - Private,11.36,4,21.844,5,0.9256,5,2,1,65.74314180428553,20.290188853063114,49.29266045654621,25,42.11865486868799,2,Below Average,13,14.285714285714285,380,24.04809619238477
