Facility ID,Measure Name,Score,Compared to National
000250,Death rate for heart failure patients,13.02,Worse
000251,Death rate for heart attack patients,21.42,Better
000251,Death rate for stroke patients,18.35,No Different
000251,Death rate for COPD patients,18.27,No Different
000252,Death rate for pneumonia patients,14,Better
000252,Death rate for heart attack patients,15.12,Better
000252,Death rate for heart failure patients,17.11,No Different
000252,Death rate for COPD patients,12.82,Better
000253,Death rate for COPD patients,16.41,No Different
000253,Death rate for stroke patients,9.75,No Different
000253,Death rate for coronary artery bypass graft (CABG) patients,12.55,Worse
000254,Death rate for pneumonia patients,19.09,No Different
000254,Death rate for coronary artery bypass graft (CABG) patients,22.75,Better
000254,Death rate for COPD patients,23.54,No Different
000255,Death rate for pneumonia patients,14.13,No Different
000255,Death rate for heart attack patients,13.09,No Different
000255,Death rate for COPD patients,12.73,No Different
000255,Death rate for stroke patients,12.73,No Different
000255,Death rate for coronary artery bypass graft (CABG) patients,12.54,Worse
000255,Death rate for heart failure patients,11.1,No Different
000256,Death rate for coronary artery bypass graft (CABG) patients,12.96,Better
000256,Death rate for pneumonia patients,16.66,No Different
000256,Death rate for stroke patients,15.95,No Different
000256,Death rate for heart failure patients,15.34,No Different
000256,Death rate for COPD patients,11,No Different
000256,Death rate for heart attack patients,13.66,No Different
000257,Death rate for heart attack patients,14.63,No Different
000257,Death rate for stroke patients,18.84,No Different
000257,Death rate for heart failure patients,19.14,No Different
000257,Death rate for pneumonia patients,15.67,No Different
000257,Death rate for COPD patients,12.67,No Different
000257,Death rate for coronary artery bypass graft (CABG) patients,15.4,Better
000258,Death rate for stroke patients,16.89,Worse
000258,Death rate for pneumonia patients,19.82,No Different
000258,Death rate for COPD patients,19.85,Better
000259,Death rate for COPD patients,12.2,No Different
000259,Death rate for pneumonia patients,9.8,Worse
000259,Death rate for stroke patients,10.97,No Different
000259,Death rate for coronary artery bypass graft (CABG) patients,14.52,No Different
000259,Death rate for heart attack patients,11.55,No Different
000260,Death rate for heart failure patients,17.42,Better
000260,Death rate for coronary artery bypass graft (CABG) patients,18.07,Better
000260,Death rate for COPD patients,18.31,No Different
000261,Death rate for COPD patients,16.44,No Different
000261,Death rate for heart failure patients,14.35,No Different
000261,Death rate for heart attack patients,15.98,No Different
000261,Death rate for pneumonia patients,15.6,Worse
000262,Death rate for heart attack patients,20.02,No Different
000262,Death rate for pneumonia patients,14.53,No Different
000262,Death rate for stroke patients,19.54,No Different
000262,Death rate for heart failure patients,18.09,No Different
000262,Death rate for coronary artery bypass graft (CABG) patients,16.69,Worse
000262,Death rate for COPD patients,20.52,Better
000263,Death rate for COPD patients,22.63,Better
000263,Death rate for pneumonia patients,19.92,No Different
000263,Death rate for heart attack patients,14.71,No Different
000263,Death rate for heart failure patients,22.45,No Different
000263,Death rate for coronary artery bypass graft (CABG) patients,14.39,No Different
000263,Death rate for stroke patients,17.08,No Different
000264,Death rate for heart attack patients,14.79,No Different
000264,Death rate for coronary artery bypass graft (CABG) patients,13.97,Better
000264,Death rate for pneumonia patients,14.26,Worse
000264,Death rate for heart failure patients,16.14,No Different
000264,Death rate for COPD patients,11.92,No Different
000265,Death rate for coronary artery bypass graft (CABG) patients,12.61,No Different
000265,Death rate for heart failure patients,11.22,No Different
000265,Death rate for stroke patients,10.45,No Different
000266,Death rate for stroke patients,11.88,No Different
000266,Death rate for heart failure patients,12.13,No Different
000266,Death rate for pneumonia patients,10.31,No Different
000266,Death rate for COPD patients,13.74,No Different
000267,Death rate for coronary artery bypass graft (CABG) patients,13.2,No Different
000267,Death rate for pneumonia patients,10.3,No Different
000267,Death rate for heart failure patients,12.13,Better
000267,Death rate for heart attack patients,13.44,No Different
000268,Death rate for coronary artery bypass graft (CABG) patients,20.14,No Different
000268,Death rate for heart failure patients,19.18,No Different
000268,Death rate for pneumonia patients,15.47,No Different
000268,Death rate for heart attack patients,18,Worse
000269,Death rate for coronary artery bypass graft (CABG) patients,18.61,Better
000269,Death rate for pneumonia patients,13.25,No Different
000269,Death rate for heart failure patients,18.31,No Different
000269,Death rate for heart attack patients,20.12,No Different
000269,Death rate for stroke patients,16.95,Better
000270,Death rate for stroke patients,19.99,No Different
000270,Death rate for coronary artery bypass graft (CABG) patients,18.36,Worse
000270,Death rate for heart attack patients,20.6,Better
000270,Death rate for COPD patients,16.72,No Different
000271,Death rate for COPD patients,17.07,No Different
000271,Death rate for heart failure patients,16.6,No Different
000271,Death rate for heart attack patients,18.19,Better
000271,Death rate for pneumonia patients,21.4,No Different
000271,Death rate for coronary artery bypass graft (CABG) patients,20.63,No Different
000271,Death rate for stroke patients,20.39,No Different
000272,Death rate for coronary artery bypass graft (CABG) patients,21.73,No Different
000272,Death rate for pneumonia patients,24.5,No Different
000272,Death rate for heart failure patients,25.01,No Different
000272,Death rate for COPD patients,20.28,No Different
000273,Death rate for COPD patients,13.87,No Different
000273,Death rate for stroke patients,16.61,Better
000273,Death rate for coronary artery bypass graft (CABG) patients,12.33,No Different
000273,Death rate for heart failure patients,17.95,Better
000274,Death rate for COPD patients,18.75,No Different
000274,Death rate for heart attack patients,17.37,No Different
000274,Death rate for pneumonia patients,17.81,No Different
000274,Death rate for heart failure patients,16.69,No Different
000274,Death rate for stroke patients,19.36,Better
000274,Death rate for coronary artery bypass graft (CABG) patients,16.52,Better
000275,Death rate for heart failure patients,19.91,No Different
000275,Death rate for COPD patients,20.87,Worse
000275,Death rate for heart attack patients,23.21,No Different
000276,Death rate for pneumonia patients,18.61,No Different
000276,Death rate for coronary artery bypass graft (CABG) patients,15.35,No Different
000276,Death rate for heart attack patients,17.53,Worse
000276,Death rate for COPD patients,18.48,Worse
000277,Death rate for stroke patients,8.54,Better
000277,Death rate for coronary artery bypass graft (CABG) patients,10.93,No Different
000277,Death rate for heart failure patients,10.48,No Different
000277,Death rate for COPD patients,7.57,No Different
000277,Death rate for heart attack patients,11.58,No Different
000278,Death rate for stroke patients,13.83,No Different
000278,Death rate for coronary artery bypass graft (CABG) patients,18.77,Worse
000278,Death rate for COPD patients,21.71,No Different
000279,Death rate for pneumonia patients,11.7,No Different
000279,Death rate for coronary artery bypass graft (CABG) patients,13.05,No Different
000279,Death rate for heart failure patients,12.2,No Different
000279,Death rate for COPD patients,13.75,No Different
000279,Death rate for heart attack patients,10.11,No Different
000280,Death rate for coronary artery bypass graft (CABG) patients,12.74,No Different
000280,Death rate for heart failure patients,18.18,No Different
000280,Death rate for pneumonia patients,14.01,Better
000280,Death rate for stroke patients,15.59,No Different
000280,Death rate for heart attack patients,15.73,No Different
000280,Death rate for COPD patients,16.08,No Different
000281,Death rate for heart failure patients,16.1,Better
000281,Death rate for stroke patients,17.17,No Different
000281,Death rate for heart attack patients,20.55,No Different
000281,Death rate for pneumonia patients,17.56,No Different
000282,Death rate for coronary artery bypass graft (CABG) patients,15.31,No Different
000282,Death rate for pneumonia patients,17.88,Worse
000282,Death rate for stroke patients,17.56,No Different
000282,Death rate for heart failure patients,13.44,No Different
000282,Death rate for COPD patients,16.77,No Different
000282,Death rate for heart attack patients,12.91,No Different
000283,Death rate for stroke patients,16.17,No Different
000283,Death rate for heart attack patients,13.43,Better
000283,Death rate for heart failure patients,16.24,No Different
000284,Death rate for coronary artery bypass graft (CABG) patients,13.19,No Different
000284,Death rate for COPD patients,12.82,No Different
000284,Death rate for heart attack patients,14.24,No Different
000284,Death rate for pneumonia patients,17.17,No Different
000284,Death rate for stroke patients,12.28,No Different
000284,Death rate for heart failure patients,14.06,No Different
000285,Death rate for coronary artery bypass graft (CABG) patients,19.65,No Different
000285,Death rate for stroke patients,16.91,No Different
000285,Death rate for COPD patients,18.28,Better
000285,Death rate for heart attack patients,15.47,No Different
000285,Death rate for pneumonia patients,16.99,No Different
000285,Death rate for heart failure patients,18.72,No Different
000286,Death rate for coronary artery bypass graft (CABG) patients,16.58,No Different
000286,Death rate for stroke patients,14.92,Better
000286,Death rate for COPD patients,16.12,No Different
000286,Death rate for heart attack patients,16.35,No Different
000287,Death rate for coronary artery bypass graft (CABG) patients,9.13,Better
000287,Death rate for heart failure patients,8.91,Worse
000287,Death rate for pneumonia patients,12.86,No Different
000287,Death rate for stroke patients,7.3,No Different
000287,Death rate for heart attack patients,5.28,No Different
000288,Death rate for pneumonia patients,14.76,Better
000288,Death rate for heart failure patients,18.91,No Different
000288,Death rate for heart attack patients,15.92,No Different
000289,Death rate for coronary artery bypass graft (CABG) patients,8.47,No Different
000289,Death rate for COPD patients,12.41,No Different
000289,Death rate for pneumonia patients,9.87,No Different
000290,Death rate for coronary artery bypass graft (CABG) patients,14.7,No Different
000290,Death rate for stroke patients,10.42,Better
000290,Death rate for COPD patients,16.15,No Different
000290,Death rate for heart attack patients,17.27,No Different
000290,Death rate for pneumonia patients,13.78,No Different
000291,Death rate for stroke patients,16.06,Better
000291,Death rate for heart failure patients,17,No Different
000291,Death rate for pneumonia patients,14.89,Worse
000291,Death rate for heart attack patients,14.62,No Different
000291,Death rate for COPD patients,13.54,No Different
000292,Death rate for stroke patients,17.6,No Different
000292,Death rate for heart attack patients,17.24,No Different
000292,Death rate for pneumonia patients,17.94,No Different
000293,Death rate for heart failure patients,17.71,No Different
000293,Death rate for pneumonia patients,13.93,No Different
000293,Death rate for coronary artery bypass graft (CABG) patients,14.58,No Different
000293,Death rate for stroke patients,16.72,Better
000293,Death rate for COPD patients,16.75,Better
000293,Death rate for heart attack patients,12.07,Better
000294,Death rate for stroke patients,11.34,No Different
000294,Death rate for pneumonia patients,7.62,No Different
000294,Death rate for heart attack patients,15.77,Worse
000294,Death rate for coronary artery bypass graft (CABG) patients,10.71,No Different
000295,Death rate for COPD patients,12.86,No Different
000295,Death rate for heart failure patients,14.04,No Different
000295,Death rate for stroke patients,11.82,No Different
000296,Death rate for heart failure patients,7.27,No Different
000296,Death rate for heart attack patients,9.03,No Different
000296,Death rate for stroke patients,8.84,No Different
000296,Death rate for COPD patients,11.02,No Different
000297,Death rate for stroke patients,14.4,No Different
000297,Death rate for heart attack patients,16.44,No Different
000297,Death rate for heart failure patients,17.51,No Different
000297,Death rate for pneumonia patients,17.04,Better
000298,Death rate for heart failure patients,5.23,No Different
000298,Death rate for stroke patients,6.82,Better
000298,Death rate for pneumonia patients,8.19,No Different
000298,Death rate for coronary artery bypass graft (CABG) patients,7.76,No Different
000299,Death rate for coronary artery bypass graft (CABG) patients,8.83,No Different
000299,Death rate for pneumonia patients,11.98,Better
000299,Death rate for stroke patients,12.78,No Different
000300,Death rate for coronary artery bypass graft (CABG) patients,21.77,No Different
000300,Death rate for COPD patients,18.39,No Different
000300,Death rate for stroke patients,18.38,Better
000301,Death rate for coronary artery bypass graft (CABG) patients,13.47,No Different
000301,Death rate for COPD patients,14.81,No Different
000301,Death rate for heart attack patients,16.22,No Different
000301,Death rate for heart failure patients,14.88,No Different
000301,Death rate for stroke patients,21.01,Worse
000301,Death rate for pneumonia patients,16.56,No Different
000302,Death rate for coronary artery bypass graft (CABG) patients,18.96,No Different
000302,Death rate for pneumonia patients,21.03,No Different
000302,Death rate for heart attack patients,17.48,Better
000303,Death rate for pneumonia patients,15.06,No Different
000303,Death rate for coronary artery bypass graft (CABG) patients,12.77,No Different
000303,Death rate for COPD patients,14.94,No Different
000303,Death rate for heart failure patients,12.71,No Different
000304,Death rate for stroke patients,17.79,Better
000304,Death rate for COPD patients,14.1,No Different
000304,Death rate for heart failure patients,15.91,No Different
000304,Death rate for coronary artery bypass graft (CABG) patients,13.98,No Different
000305,Death rate for heart failure patients,13.19,No Different
000305,Death rate for coronary artery bypass graft (CABG) patients,11.31,Worse
000305,Death rate for stroke patients,14.91,Better
000306,Death rate for heart failure patients,7.44,No Different
000306,Death rate for coronary artery bypass graft (CABG) patients,8.79,No Different
000306,Death rate for heart attack patients,10.81,Worse
000306,Death rate for stroke patients,13.6,No Different
000306,Death rate for COPD patients,9.69,Better
000307,Death rate for pneumonia patients,12.7,No Different
000307,Death rate for stroke patients,13.9,No Different
000307,Death rate for heart attack patients,16.26,No Different
000307,Death rate for coronary artery bypass graft (CABG) patients,17.5,No Different
000307,Death rate for heart failure patients,14.79,No Different
000308,Death rate for COPD patients,11.52,No Different
000308,Death rate for stroke patients,11.99,No Different
000308,Death rate for heart attack patients,14.61,No Different
000308,Death rate for heart failure patients,13.97,Better
000309,Death rate for heart attack patients,13.84,Worse
000309,Death rate for coronary artery bypass graft (CABG) patients,16.8,Worse
000309,Death rate for stroke patients,18.74,No Different
000310,Death rate for heart failure patients,10.63,No Different
000310,Death rate for coronary artery bypass graft (CABG) patients,14.6,Worse
000310,Death rate for pneumonia patients,9.19,No Different
000310,Death rate for COPD patients,10.62,No Different
000311,Death rate for stroke patients,11.98,No Different
000311,Death rate for heart attack patients,14,Better
000311,Death rate for heart failure patients,12.63,No Different
000311,Death rate for coronary artery bypass graft (CABG) patients,16.89,No Different
000311,Death rate for pneumonia patients,13.69,Better
000312,Death rate for COPD patients,13.5,No Different
000312,Death rate for pneumonia patients,16.27,Better
000312,Death rate for coronary artery bypass graft (CABG) patients,13.19,Better
000312,Death rate for heart failure patients,11.56,No Different
000312,Death rate for stroke patients,11.67,Better
000313,Death rate for stroke patients,15.69,No Different
000313,Death rate for coronary artery bypass graft (CABG) patients,16.52,No Different
000313,Death rate for heart failure patients,14.37,Worse
000313,Death rate for pneumonia patients,16.47,No Different
000314,Death rate for stroke patients,7.08,No Different
000314,Death rate for heart failure patients,10.89,No Different
000314,Death rate for coronary artery bypass graft (CABG) patients,8.95,No Different
000315,Death rate for heart attack patients,20.57,No Different
000315,Death rate for coronary artery bypass graft (CABG) patients,19.47,No Different
000315,Death rate for COPD patients,18.51,No Different
000315,Death rate for stroke patients,19.15,No Different
000315,Death rate for pneumonia patients,16.49,No Different
000315,Death rate for heart failure patients,18.28,No Different
000316,Death rate for stroke patients,13.27,No Different
000316,Death rate for COPD patients,13.93,No Different
000316,Death rate for heart failure patients,18.27,No Different
000316,Death rate for coronary artery bypass graft (CABG) patients,12.17,No Different
000316,Death rate for heart attack patients,14.26,No Different
000317,Death rate for heart attack patients,16.99,No Different
000317,Death rate for heart failure patients,20.32,No Different
000317,Death rate for pneumonia patients,19.62,Better
000317,Death rate for COPD patients,22.09,No Different
000317,Death rate for coronary artery bypass graft (CABG) patients,18.86,No Different
000317,Death rate for stroke patients,17.95,No Different
000318,Death rate for coronary artery bypass graft (CABG) patients,15.71,No Different
000318,Death rate for COPD patients,10.06,No Different
000318,Death rate for heart attack patients,12.14,Worse
000318,Death rate for stroke patients,14.77,No Different
000318,Death rate for heart failure patients,8.88,No Different
000319,Death rate for heart attack patients,14.76,No Different
000319,Death rate for coronary artery bypass graft (CABG) patients,14.53,Worse
000319,Death rate for pneumonia patients,15.92,No Different
000320,Death rate for heart attack patients,22.49,Worse
000320,Death rate for COPD patients,18.2,No Different
000320,Death rate for coronary artery bypass graft (CABG) patients,18.56,No Different
000320,Death rate for pneumonia patients,19.96,Better
000321,Death rate for stroke patients,8.67,Better
000321,Death rate for heart failure patients,10.04,Better
000321,Death rate for pneumonia patients,10.97,No Different
000321,Death rate for COPD patients,6.39,No Different
000321,Death rate for heart attack patients,6.76,No Different
000321,Death rate for coronary artery bypass graft (CABG) patients,10.56,No Different
000322,Death rate for COPD patients,11.87,Worse
000322,Death rate for heart attack patients,9.08,No Different
000322,Death rate for heart failure patients,10.91,Better
000322,Death rate for coronary artery bypass graft (CABG) patients,11.26,No Different
000322,Death rate for pneumonia patients,14.43,Worse
000322,Death rate for stroke patients,11.72,Better
000323,Death rate for stroke patients,15.5,Better
000323,Death rate for heart failure patients,20.82,No Different
000323,Death rate for heart attack patients,17.73,No Different
000324,Death rate for COPD patients,16.9,No Different
000324,Death rate for stroke patients,16.38,No Different
000324,Death rate for heart attack patients,16.54,No Different
000325,Death rate for heart failure patients,13.31,No Different
000325,Death rate for coronary artery bypass graft (CABG) patients,14.93,Better
000325,Death rate for COPD patients,11.94,No Different
000325,Death rate for heart attack patients,12.7,No Different
000325,Death rate for stroke patients,10.47,Better
000325,Death rate for pneumonia patients,13.17,No Different
000326,Death rate for COPD patients,14.56,No Different
000326,Death rate for pneumonia patients,19.3,No Different
000326,Death rate for stroke patients,14.08,No Different
000326,Death rate for heart attack patients,16.69,Worse
000326,Death rate for heart failure patients,16.36,No Different
000327,Death rate for COPD patients,17.48,No Different
000327,Death rate for heart failure patients,17.27,Worse
000327,Death rate for stroke patients,16.45,No Different
000327,Death rate for pneumonia patients,18.31,No Different
000327,Death rate for heart attack patients,15.29,No Different
000327,Death rate for coronary artery bypass graft (CABG) patients,13.22,No Different
000328,Death rate for heart attack patients,13.92,No Different
000328,Death rate for coronary artery bypass graft (CABG) patients,14.82,Better
000328,Death rate for stroke patients,19.38,Better
000328,Death rate for heart failure patients,13.9,No Different
000328,Death rate for pneumonia patients,19.62,Worse
000329,Death rate for heart attack patients,15.62,No Different
000329,Death rate for coronary artery bypass graft (CABG) patients,15.85,Better
000329,Death rate for stroke patients,13.16,No Different
000329,Death rate for pneumonia patients,16.74,No Different
000330,Death rate for stroke patients,16.19,No Different
000330,Death rate for heart attack patients,15.91,No Different
000330,Death rate for COPD patients,14.14,No Different
000330,Death rate for pneumonia patients,16.5,No Different
000331,Death rate for pneumonia patients,13.43,No Different
000331,Death rate for stroke patients,15.54,Better
000331,Death rate for heart failure patients,13.32,No Different
000331,Death rate for heart attack patients,12.94,No Different
000331,Death rate for coronary artery bypass graft (CABG) patients,17.87,No Different
000332,Death rate for pneumonia patients,15.3,No Different
000332,Death rate for heart attack patients,17.78,No Different
000332,Death rate for heart failure patients,19.47,No Different
000332,Death rate for COPD patients,17.94,No Different
000333,Death rate for pneumonia patients,16.77,Better
000333,Death rate for coronary artery bypass graft (CABG) patients,18.14,No Different
000333,Death rate for COPD patients,17.43,No Different
000333,Death rate for heart attack patients,21.94,No Different
000333,Death rate for heart failure patients,16.11,No Different
000334,Death rate for coronary artery bypass graft (CABG) patients,15.6,No Different
000334,Death rate for pneumonia patients,17.65,No Different
000334,Death rate for heart attack patients,13.54,Worse
000334,Death rate for heart failure patients,16.15,Worse
000335,Death rate for heart attack patients,24.33,No Different
000335,Death rate for heart failure patients,19.06,Better
000335,Death rate for coronary artery bypass graft (CABG) patients,19.23,Better
000336,Death rate for coronary artery bypass graft (CABG) patients,15.1,Better
000336,Death rate for COPD patients,12.66,No Different
000336,Death rate for heart attack patients,12.22,No Different
000336,Death rate for pneumonia patients,12.75,No Different
000336,Death rate for stroke patients,14.36,No Different
000336,Death rate for heart failure patients,12.82,Better
000337,Death rate for heart failure patients,11.83,Better
000337,Death rate for coronary artery bypass graft (CABG) patients,11.36,Better
000337,Death rate for COPD patients,11.76,No Different
000338,Death rate for heart attack patients,12.4,No Different
000338,Death rate for pneumonia patients,17.16,No Different
000338,Death rate for coronary artery bypass graft (CABG) patients,14.64,No Different
000339,Death rate for heart attack patients,13.3,Better
000339,Death rate for COPD patients,11.8,No Different
000339,Death rate for heart failure patients,12.44,No Different
000339,Death rate for pneumonia patients,9.65,Better
000339,Death rate for stroke patients,13.56,No Different
000340,Death rate for pneumonia patients,19.99,No Different
000340,Death rate for heart failure patients,17.13,No Different
000340,Death rate for coronary artery bypass graft (CABG) patients,19.29,No Different
000340,Death rate for stroke patients,18.83,No Different
000341,Death rate for stroke patients,14.27,Worse
000341,Death rate for COPD patients,11.34,No Different
000341,Death rate for pneumonia patients,14.89,Worse
000341,Death rate for coronary artery bypass graft (CABG) patients,12.64,Worse
000341,Death rate for heart failure patients,10.65,No Different
000342,Death rate for heart attack patients,9,No Different
000342,Death rate for stroke patients,10.3,Better
000342,Death rate for coronary artery bypass graft (CABG) patients,11.69,No Different
000343,Death rate for pneumonia patients,16.25,No Different
000343,Death rate for stroke patients,13.05,No Different
000343,Death rate for heart failure patients,16.48,No Different
000343,Death rate for coronary artery bypass graft (CABG) patients,18.26,Better
000343,Death rate for heart attack patients,22.24,No Different
000344,Death rate for pneumonia patients,17.75,Worse
000344,Death rate for coronary artery bypass graft (CABG) patients,17.04,Better
000344,Death rate for COPD patients,18.42,No Different
000344,Death rate for heart failure patients,18.24,Better
000344,Death rate for stroke patients,16.68,No Different
000344,Death rate for heart attack patients,15.62,No Different
000345,Death rate for COPD patients,19.1,No Different
000345,Death rate for pneumonia patients,19.92,No Different
000345,Death rate for heart attack patients,20.89,No Different
000345,Death rate for stroke patients,20.09,No Different
000345,Death rate for heart failure patients,18.34,No Different
000346,Death rate for heart attack patients,14.97,Better
000346,Death rate for pneumonia patients,16.64,No Different
000346,Death rate for COPD patients,14.12,No Different
000347,Death rate for heart attack patients,11.22,No Different
000347,Death rate for COPD patients,13.3,No Different
000347,Death rate for coronary artery bypass graft (CABG) patients,14.88,No Different
000347,Death rate for stroke patients,15.45,No Different
000347,Death rate for heart failure patients,14.89,No Different
000347,Death rate for pneumonia patients,13.15,Worse
000348,Death rate for heart failure patients,12.93,No Different
000348,Death rate for COPD patients,13.32,No Different
000348,Death rate for coronary artery bypass graft (CABG) patients,9.92,No Different
000348,Death rate for stroke patients,12.94,No Different
000348,Death rate for pneumonia patients,11.04,Better
000349,Death rate for coronary artery bypass graft (CABG) patients,18.85,No Different
000349,Death rate for pneumonia patients,17.41,No Different
000349,Death rate for COPD patients,17.8,No Different
000349,Death rate for heart failure patients,16.23,No Different
000349,Death rate for heart attack patients,18.58,No Different
000350,Death rate for COPD patients,25.76,No Different
000350,Death rate for stroke patients,19.24,No Different
000350,Death rate for pneumonia patients,25.02,No Different
000351,Death rate for COPD patients,4.94,No Different
000351,Death rate for heart attack patients,12.12,Better
000351,Death rate for heart failure patients,11.88,No Different
000351,Death rate for pneumonia patients,8.68,No Different
000352,Death rate for heart failure patients,7.75,No Different
000352,Death rate for heart attack patients,8.36,No Different
000352,Death rate for stroke patients,12.41,No Different
000353,Death rate for heart attack patients,12.81,No Different
000353,Death rate for pneumonia patients,12.97,No Different
000353,Death rate for heart failure patients,11.99,No Different
000354,Death rate for pneumonia patients,10.28,No Different
000354,Death rate for coronary artery bypass graft (CABG) patients,14.01,No Different
000354,Death rate for stroke patients,12.37,No Different
000354,Death rate for heart failure patients,15.9,No Different
000355,Death rate for pneumonia patients,17.67,Better
000355,Death rate for coronary artery bypass graft (CABG) patients,15.65,No Different
000355,Death rate for heart attack patients,15.96,No Different
000355,Death rate for stroke patients,14.79,No Different
000355,Death rate for heart failure patients,19.5,No Different
000356,Death rate for coronary artery bypass graft (CABG) patients,14.52,No Different
000356,Death rate for heart failure patients,15.06,No Different
000356,Death rate for pneumonia patients,16.36,No Different
000357,Death rate for heart attack patients,17.92,No Different
000357,Death rate for stroke patients,16.69,No Different
000357,Death rate for COPD patients,19.79,No Different
000357,Death rate for heart failure patients,17.25,Worse
000358,Death rate for heart failure patients,17.02,No Different
000358,Death rate for stroke patients,14.62,No Different
000358,Death rate for COPD patients,14.15,Worse
000358,Death rate for heart attack patients,18.64,No Different
000359,Death rate for stroke patients,12.24,No Different
000359,Death rate for pneumonia patients,14.2,No Different
000359,Death rate for COPD patients,19.41,No Different
000359,Death rate for coronary artery bypass graft (CABG) patients,14.22,No Different
000359,Death rate for heart failure patients,14.38,Worse
000360,Death rate for coronary artery bypass graft (CABG) patients,15.66,Better
000360,Death rate for stroke patients,15.22,Better
000360,Death rate for COPD patients,13.04,Better
000361,Death rate for stroke patients,19,Worse
000361,Death rate for COPD patients,23.22,Better
000361,Death rate for heart failure patients,16.61,No Different
000361,Death rate for heart attack patients,13.13,Worse
000362,Death rate for coronary artery bypass graft (CABG) patients,13.37,No Different
000362,Death rate for COPD patients,11.22,Better
000362,Death rate for pneumonia patients,13.6,No Different
000362,Death rate for heart attack patients,13.36,Better
000362,Death rate for stroke patients,13.46,No Different
000363,Death rate for COPD patients,9.47,No Different
000363,Death rate for coronary artery bypass graft (CABG) patients,9.04,No Different
000363,Death rate for stroke patients,15.76,No Different
000363,Death rate for pneumonia patients,10.61,No Different
000364,Death rate for heart attack patients,15.94,Better
000364,Death rate for stroke patients,17.13,Better
000364,Death rate for COPD patients,12.21,No Different
000364,Death rate for heart failure patients,17.58,Worse
000364,Death rate for pneumonia patients,13.46,No Different
000364,Death rate for coronary artery bypass graft (CABG) patients,14.79,No Different
000365,Death rate for COPD patients,16.64,Worse
000365,Death rate for pneumonia patients,14.29,No Different
000365,Death rate for heart failure patients,15.52,No Different
000365,Death rate for stroke patients,12.79,No Different
000366,Death rate for pneumonia patients,20.92,No Different
000366,Death rate for COPD patients,23.34,Better
000366,Death rate for stroke patients,22.56,No Different
000366,Death rate for heart attack patients,25.13,No Different
000367,Death rate for pneumonia patients,17.54,No Different
000367,Death rate for coronary artery bypass graft (CABG) patients,13.79,No Different
000367,Death rate for heart failure patients,15.5,Better
000367,Death rate for heart attack patients,15.27,No Different
000368,Death rate for pneumonia patients,8.32,No Different
000368,Death rate for COPD patients,11.92,No Different
000368,Death rate for heart attack patients,10.97,No Different
000369,Death rate for pneumonia patients,8.49,No Different
000369,Death rate for coronary artery bypass graft (CABG) patients,8.35,Better
000369,Death rate for heart failure patients,8.84,Worse
000369,Death rate for stroke patients,4.07,Better
000370,Death rate for heart attack patients,11.11,Worse
000370,Death rate for pneumonia patients,13.96,No Different
000370,Death rate for COPD patients,13.73,No Different
000370,Death rate for coronary artery bypass graft (CABG) patients,13.79,Worse
000370,Death rate for stroke patients,15.85,No Different
000371,Death rate for heart attack patients,15.05,Better
000371,Death rate for stroke patients,15.58,No Different
000371,Death rate for coronary artery bypass graft (CABG) patients,13.89,Worse
000372,Death rate for COPD patients,11.45,Better
000372,Death rate for heart failure patients,13.17,Better
000372,Death rate for coronary artery bypass graft (CABG) patients,9.4,No Different
000372,Death rate for pneumonia patients,10.67,Better
000373,Death rate for coronary artery bypass graft (CABG) patients,16.17,No Different
000373,Death rate for COPD patients,15.72,No Different
000373,Death rate for stroke patients,16.01,No Different
000374,Death rate for coronary artery bypass graft (CABG) patients,17.59,No Different
000374,Death rate for pneumonia patients,15.64,No Different
000374,Death rate for heart attack patients,18.74,Better
000374,Death rate for heart failure patients,22.38,No Different
000374,Death rate for stroke patients,18.99,No Different
000375,Death rate for COPD patients,18.5,No Different
000375,Death rate for stroke patients,17.45,No Different
000375,Death rate for heart attack patients,18.85,No Different
000375,Death rate for coronary artery bypass graft (CABG) patients,15.37,No Different
000375,Death rate for heart failure patients,21.73,Worse
000375,Death rate for pneumonia patients,16.28,No Different
000376,Death rate for COPD patients,11.48,Worse
000376,Death rate for heart attack patients,13.23,No Different
000376,Death rate for pneumonia patients,11.62,No Different
000376,Death rate for heart failure patients,13.91,No Different
000377,Death rate for COPD patients,11.42,No Different
000377,Death rate for coronary artery bypass graft (CABG) patients,13.74,Better
000377,Death rate for pneumonia patients,8.84,No Different
000377,Death rate for stroke patients,11.35,No Different
000378,Death rate for heart failure patients,15.22,No Different
000378,Death rate for COPD patients,13.93,No Different
000378,Death rate for pneumonia patients,15.6,Worse
000379,Death rate for pneumonia patients,18.93,No Different
000379,Death rate for coronary artery bypass graft (CABG) patients,20.41,No Different
000379,Death rate for heart attack patients,15.48,No Different
000379,Death rate for heart failure patients,18.89,Better
000379,Death rate for stroke patients,15.66,No Different
000380,Death rate for coronary artery bypass graft (CABG) patients,13.23,Worse
000380,Death rate for heart failure patients,13.17,No Different
000380,Death rate for COPD patients,12.78,No Different
000380,Death rate for heart attack patients,15.03,No Different
000380,Death rate for stroke patients,14.35,No Different
000380,Death rate for pneumonia patients,8.19,No Different
000381,Death rate for stroke patients,21.14,No Different
000381,Death rate for pneumonia patients,17.77,No Different
000381,Death rate for coronary artery bypass graft (CABG) patients,14.32,No Different
000381,Death rate for heart failure patients,17.74,Better
000381,Death rate for COPD patients,17.82,Better
