Facility ID,Measure Name,Score,Compared to National
000195,Catheter-associated urinary tract infections (CAUTI),1.361,No Different
000195,Clostridium difficile (C.diff) infections,1.31,Better
000195,Central line-associated bloodstream infections (CLABSI),1.249,No Different
000195,Surgical site infections (SSI) - Abdominal hysterectomy,1.318,No Different
000195,Surgical site infections (SSI) - Colon surgery,0.914,Better
000196,Methicillin-resistant Staphylococcus aureus (MRSA),1.202,No Different
000196,Central line-associated bloodstream infections (CLABSI),1.369,No Different
000196,Clostridium difficile (C.diff) infections,1.217,Better
000196,Catheter-associated urinary tract infections (CAUTI),1.098,No Different
000196,Surgical site infections (SSI) - Abdominal hysterectomy,1.385,No Different
000197,Surgical site infections (SSI) - Colon surgery,0.774,Better
000197,Methicillin-resistant Staphylococcus aureus (MRSA),1.18,No Different
000197,Catheter-associated urinary tract infections (CAUTI),1.266,No Different
000198,Clostridium difficile (C.diff) infections,0.727,No Different
000198,Surgical site infections (SSI) - Abdominal hysterectomy,0.892,No Different
000198,Catheter-associated urinary tract infections (CAUTI),1.24,Better
000198,Surgical site infections (SSI) - Colon surgery,1.132,No Different
000198,Central line-associated bloodstream infections (CLABSI),0.819,No Different
000198,Methicillin-resistant Staphylococcus aureus (MRSA),0.963,No Different
000199,Central line-associated bloodstream infections (CLABSI),1.103,No Different
000199,Surgical site infections (SSI) - Abdominal hysterectomy,1.474,No Different
000199,Surgical site infections (SSI) - Colon surgery,1.11,No Different
000199,Clostridium difficile (C.diff) infections,0.871,No Different
000199,Catheter-associated urinary tract infections (CAUTI),1.144,No Different
000199,Methicillin-resistant Staphylococcus aureus (MRSA),0.818,No Different
000200,Catheter-associated urinary tract infections (CAUTI),1.142,No Different
000200,Surgical site infections (SSI) - Abdominal hysterectomy,0.526,No Different
000200,Clostridium difficile (C.diff) infections,0.661,No Different
000201,Methicillin-resistant Staphylococcus aureus (MRSA),0.422,No Different
000201,Surgical site infections (SSI) - Abdominal hysterectomy,0.283,No Different
000201,Central line-associated bloodstream infections (CLABSI),0.765,No Different
000201,Surgical site infections (SSI) - Colon surgery,0.1,No Different
000201,Catheter-associated urinary tract infections (CAUTI),0.755,No Different
000201,Clostridium difficile (C.diff) infections,0.278,No Different
000202,Catheter-associated urinary tract infections (CAUTI),0.822,No Different
000202,Methicillin-resistant Staphylococcus aureus (MRSA),0.913,No Different
000202,Central line-associated bloodstream infections (CLABSI),0.321,No Different
000203,Catheter-associated urinary tract infections (CAUTI),1.19,Worse
000203,Surgical site infections (SSI) - Colon surgery,1.272,No Different
000203,Surgical site infections (SSI) - Abdominal hysterectomy,1.139,No Different
000203,Central line-associated bloodstream infections (CLABSI),1.073,No Different
000203,Clostridium difficile (C.diff) infections,1.117,No Different
000204,Surgical site infections (SSI) - Colon surgery,1.23,Better
000204,Central line-associated bloodstream infections (CLABSI),1.285,No Different
000204,Surgical site infections (SSI) - Abdominal hysterectomy,1.081,Better
000204,Catheter-associated urinary tract infections (CAUTI),0.985,No Different
000204,Methicillin-resistant Staphylococcus aureus (MRSA),0.861,No Different
000204,Clostridium difficile (C.diff) infections,1.139,Worse
000205,Surgical site infections (SSI) - Colon surgery,0.335,No Different
000205,Central line-associated bloodstream infections (CLABSI),0.22,No Different
000205,Surgical site infections (SSI) - Abdominal hysterectomy,0.219,No Different
000205,Clostridium difficile (C.diff) infections,0.478,Better
000206,Central line-associated bloodstream infections (CLABSI),0.688,Better
000206,Surgical site infections (SSI) - Abdominal hysterectomy,0.727,No Different
000206,Clostridium difficile (C.diff) infections,0.321,No Different
000206,Methicillin-resistant Staphylococcus aureus (MRSA),0.601,No Different
000206,Catheter-associated urinary tract infections (CAUTI),0.78,Worse
000207,Central line-associated bloodstream infections (CLABSI),0.676,No Different
000207,Methicillin-resistant Staphylococcus aureus (MRSA),0.382,No Different
000207,Clostridium difficile (C.diff) infections,0.264,Better
000207,Surgical site infections (SSI) - Colon surgery,0.567,Worse
000207,Catheter-associated urinary tract infections (CAUTI),0.537,Better
000207,Surgical site infections (SSI) - Abdominal hysterectomy,0.481,No Different
000208,Surgical site infections (SSI) - Colon surgery,0.813,No Different
000208,Surgical site infections (SSI) - Abdominal hysterectomy,0.997,No Different
000208,Clostridium difficile (C.diff) infections,0.98,No Different
000208,Catheter-associated urinary tract infections (CAUTI),1.049,No Different
000209,Surgical site infections (SSI) - Colon surgery,1.264,No Different
000209,Surgical site infections (SSI) - Abdominal hysterectomy,0.882,No Different
000209,Central line-associated bloodstream infections (CLABSI),1.501,Better
000209,Catheter-associated urinary tract infections (CAUTI),1.628,No Different
000209,Methicillin-resistant Staphylococcus aureus (MRSA),0.76,No Different
000209,Clostridium difficile (C.diff) infections,1.798,Worse
000210,Catheter-associated urinary tract infections (CAUTI),1.279,No Different
000210,Surgical site infections (SSI) - Colon surgery,1.581,No Different
000210,Surgical site infections (SSI) - Abdominal hysterectomy,1.214,Better
000210,Clostridium difficile (C.diff) infections,1.322,No Different
000210,Methicillin-resistant Staphylococcus aureus (MRSA),1.39,No Different
000211,Surgical site infections (SSI) - Colon surgery,0.35,No Different
000211,Clostridium difficile (C.diff) infections,0.892,No Different
000211,Catheter-associated urinary tract infections (CAUTI),0.403,No Different
000211,Surgical site infections (SSI) - Abdominal hysterectomy,0.823,No Different
000211,Central line-associated bloodstream infections (CLABSI),0.626,No Different
000212,Central line-associated bloodstream infections (CLABSI),1.894,No Different
000212,Methicillin-resistant Staphylococcus aureus (MRSA),1.672,No Different
000212,Surgical site infections (SSI) - Abdominal hysterectomy,1.39,No Different
000212,Catheter-associated urinary tract infections (CAUTI),1.57,No Different
000213,Surgical site infections (SSI) - Abdominal hysterectomy,1.2,Better
000213,Clostridium difficile (C.diff) infections,1.386,No Different
000213,Methicillin-resistant Staphylococcus aureus (MRSA),1.201,Worse
000213,Central line-associated bloodstream infections (CLABSI),1.107,No Different
000213,Surgical site infections (SSI) - Colon surgery,1.094,Better
000213,Catheter-associated urinary tract infections (CAUTI),1.19,Better
000214,Surgical site infections (SSI) - Abdominal hysterectomy,0.622,No Different
000214,Catheter-associated urinary tract infections (CAUTI),0.257,Better
000214,Central line-associated bloodstream infections (CLABSI),0.761,Worse
000214,Methicillin-resistant Staphylococcus aureus (MRSA),0.139,No Different
000214,Clostridium difficile (C.diff) infections,0.376,No Different
000215,Methicillin-resistant Staphylococcus aureus (MRSA),0.97,No Different
000215,Surgical site infections (SSI) - Colon surgery,0.489,No Different
000215,Clostridium difficile (C.diff) infections,0.39,Better
000215,Central line-associated bloodstream infections (CLABSI),0.374,No Different
000215,Surgical site infections (SSI) - Abdominal hysterectomy,0.514,Worse
000216,Surgical site infections (SSI) - Colon surgery,0.483,No Different
000216,Catheter-associated urinary tract infections (CAUTI),0.314,No Different
000216,Methicillin-resistant Staphylococcus aureus (MRSA),0.328,Worse
000216,Surgical site infections (SSI) - Abdominal hysterectomy,0.751,No Different
000216,Central line-associated bloodstream infections (CLABSI),0.557,No Different
000217,Catheter-associated urinary tract infections (CAUTI),1.05,No Different
000217,Surgical site infections (SSI) - Colon surgery,0.678,No Different
000217,Surgical site infections (SSI) - Abdominal hysterectomy,1.1,Better
000217,Methicillin-resistant Staphylococcus aureus (MRSA),1.079,No Different
000217,Clostridium difficile (C.diff) infections,0.819,No Different
000217,Central line-associated bloodstream infections (CLABSI),0.585,No Different
000218,Surgical site infections (SSI) - Colon surgery,1.447,No Different
000218,Catheter-associated urinary tract infections (CAUTI),0.7,No Different
000218,Central line-associated bloodstream infections (CLABSI),1.092,No Different
000218,Surgical site infections (SSI) - Abdominal hysterectomy,1.01,No Different
000219,Surgical site infections (SSI) - Colon surgery,1.192,Better
000219,Catheter-associated urinary tract infections (CAUTI),1.121,No Different
000219,Clostridium difficile (C.diff) infections,1.209,Worse
000219,Surgical site infections (SSI) - Abdominal hysterectomy,1.456,Worse
000219,Central line-associated bloodstream infections (CLABSI),1.181,No Different
000220,Central line-associated bloodstream infections (CLABSI),1.492,No Different
000220,Surgical site infections (SSI) - Abdominal hysterectomy,1.763,Better
000220,Methicillin-resistant Staphylococcus aureus (MRSA),1.679,No Different
000220,Catheter-associated urinary tract infections (CAUTI),1.57,No Different
000221,Clostridium difficile (C.diff) infections,1.606,No Different
000221,Methicillin-resistant Staphylococcus aureus (MRSA),1.244,Better
000221,Surgical site infections (SSI) - Abdominal hysterectomy,0.917,No Different
000222,Surgical site infections (SSI) - Abdominal hysterectomy,1.043,No Different
000222,Central line-associated bloodstream infections (CLABSI),0.713,Worse
000222,Catheter-associated urinary tract infections (CAUTI),1.194,No Different
000222,Clostridium difficile (C.diff) infections,0.788,No Different
000223,Methicillin-resistant Staphylococcus aureus (MRSA),1.06,No Different
000223,Clostridium difficile (C.diff) infections,1.428,No Different
000223,Surgical site infections (SSI) - Abdominal hysterectomy,1.298,No Different
000223,Catheter-associated urinary tract infections (CAUTI),1.481,Worse
000223,Central line-associated bloodstream infections (CLABSI),1.556,No Different
000223,Surgical site infections (SSI) - Colon surgery,1.286,Better
000224,Methicillin-resistant Staphylococcus aureus (MRSA),1.416,No Different
000224,Surgical site infections (SSI) - Abdominal hysterectomy,1.278,No Different
000224,Central line-associated bloodstream infections (CLABSI),1.353,No Different
000224,Clostridium difficile (C.diff) infections,1.087,No Different
000224,Surgical site infections (SSI) - Colon surgery,1.785,Better
000224,Catheter-associated urinary tract infections (CAUTI),1.426,Better
000225,Surgical site infections (SSI) - Colon surgery,1.198,No Different
000225,Surgical site infections (SSI) - Abdominal hysterectomy,1.596,Worse
000225,Clostridium difficile (C.diff) infections,0.954,No Different
000225,Central line-associated bloodstream infections (CLABSI),1.248,No Different
000225,Catheter-associated urinary tract infections (CAUTI),1.487,No Different
000226,Methicillin-resistant Staphylococcus aureus (MRSA),0.97,No Different
000226,Central line-associated bloodstream infections (CLABSI),1.278,No Different
000226,Catheter-associated urinary tract infections (CAUTI),1.276,No Different
000227,Central line-associated bloodstream infections (CLABSI),0.51,No Different
000227,Surgical site infections (SSI) - Colon surgery,0.969,No Different
000227,Methicillin-resistant Staphylococcus aureus (MRSA),0.699,No Different
000227,Surgical site infections (SSI) - Abdominal hysterectomy,0.548,No Different
000228,Clostridium difficile (C.diff) infections,0.867,Worse
000228,Methicillin-resistant Staphylococcus aureus (MRSA),0.73,No Different
000228,Central line-associated bloodstream infections (CLABSI),0.763,No Different
000228,Surgical site infections (SSI) - Colon surgery,0.592,No Different
000228,Surgical site infections (SSI) - Abdominal hysterectomy,0.836,Better
000228,Catheter-associated urinary tract infections (CAUTI),1.031,No Different
000229,Methicillin-resistant Staphylococcus aureus (MRSA),0.891,No Different
000229,Surgical site infections (SSI) - Abdominal hysterectomy,0.765,No Different
000229,Clostridium difficile (C.diff) infections,1.082,No Different
000229,Central line-associated bloodstream infections (CLABSI),0.899,Better
000229,Surgical site infections (SSI) - Colon surgery,1.062,No Different
000230,Surgical site infections (SSI) - Abdominal hysterectomy,1.599,No Different
000230,Surgical site infections (SSI) - Colon surgery,0.879,Better
000230,Catheter-associated urinary tract infections (CAUTI),1.063,No Different
000230,Central line-associated bloodstream infections (CLABSI),1.227,No Different
000231,Surgical site infections (SSI) - Abdominal hysterectomy,0.662,No Different
000231,Surgical site infections (SSI) - Colon surgery,0.361,No Different
000231,Clostridium difficile (C.diff) infections,0.648,Better
000232,Surgical site infections (SSI) - Colon surgery,1.361,Better
000232,Central line-associated bloodstream infections (CLABSI),1.081,No Different
000232,Catheter-associated urinary tract infections (CAUTI),1.213,Worse
000232,Surgical site infections (SSI) - Abdominal hysterectomy,0.992,No Different
000233,Methicillin-resistant Staphylococcus aureus (MRSA),0.473,Better
000233,Central line-associated bloodstream infections (CLABSI),0.673,No Different
000233,Surgical site infections (SSI) - Abdominal hysterectomy,0.902,Worse
000233,Catheter-associated urinary tract infections (CAUTI),0.852,No Different
000233,Surgical site infections (SSI) - Colon surgery,0.977,No Different
000233,Clostridium difficile (C.diff) infections,0.588,Better
000234,Methicillin-resistant Staphylococcus aureus (MRSA),1.355,Better
000234,Clostridium difficile (C.diff) infections,1.43,No Different
000234,Central line-associated bloodstream infections (CLABSI),1.195,Worse
000234,Surgical site infections (SSI) - Colon surgery,1.207,No Different
000234,Surgical site infections (SSI) - Abdominal hysterectomy,1.611,No Different
000235,Central line-associated bloodstream infections (CLABSI),0.951,No Different
000235,Clostridium difficile (C.diff) infections,0.875,Worse
000235,Methicillin-resistant Staphylococcus aureus (MRSA),0.762,Worse
000235,Surgical site infections (SSI) - Colon surgery,1.279,Better
000235,Catheter-associated urinary tract infections (CAUTI),0.895,No Different
000236,Surgical site infections (SSI) - Abdominal hysterectomy,1.672,No Different
000236,Central line-associated bloodstream infections (CLABSI),1.657,No Different
000236,Catheter-associated urinary tract infections (CAUTI),1.5,No Different
000237,Catheter-associated urinary tract infections (CAUTI),0.371,No Different
000237,Surgical site infections (SSI) - Abdominal hysterectomy,0.589,No Different
000237,Surgical site infections (SSI) - Colon surgery,0.483,Worse
000237,Methicillin-resistant Staphylococcus aureus (MRSA),0.487,Better
000238,Surgical site infections (SSI) - Colon surgery,1.267,No Different
000238,Clostridium difficile (C.diff) infections,1.53,Better
000238,Catheter-associated urinary tract infections (CAUTI),1.251,No Different
000238,Methicillin-resistant Staphylococcus aureus (MRSA),0.773,No Different
000238,Central line-associated bloodstream infections (CLABSI),0.662,No Different
000238,Surgical site infections (SSI) - Abdominal hysterectomy,1.302,Worse
000239,Surgical site infections (SSI) - Colon surgery,1.222,Better
000239,Central line-associated bloodstream infections (CLABSI),1.2,No Different
000239,Clostridium difficile (C.diff) infections,0.597,No Different
000239,Surgical site infections (SSI) - Abdominal hysterectomy,0.851,Better
000239,Catheter-associated urinary tract infections (CAUTI),0.877,Better
000240,Methicillin-resistant Staphylococcus aureus (MRSA),1.244,No Different
000240,Central line-associated bloodstream infections (CLABSI),1.354,No Different
000240,Surgical site infections (SSI) - Colon surgery,0.631,Better
000240,Clostridium difficile (C.diff) infections,1.336,No Different
000240,Surgical site infections (SSI) - Abdominal hysterectomy,0.955,No Different
000241,Clostridium difficile (C.diff) infections,1.771,No Different
000241,Surgical site infections (SSI) - Colon surgery,1.626,No Different
000241,Catheter-associated urinary tract infections (CAUTI),1.761,Worse
000241,Methicillin-resistant Staphylococcus aureus (MRSA),1.264,No Different
000241,Surgical site infections (SSI) - Abdominal hysterectomy,1.534,No Different
000241,Central line-associated bloodstream infections (CLABSI),1.58,No Different
000242,Methicillin-resistant Staphylococcus aureus (MRSA),0.677,Better
000242,Surgical site infections (SSI) - Abdominal hysterectomy,1.021,Worse
000242,Surgical site infections (SSI) - Colon surgery,1.281,No Different
000242,Central line-associated bloodstream infections (CLABSI),1.035,No Different
000242,Clostridium difficile (C.diff) infections,0.931,No Different
000243,Catheter-associated urinary tract infections (CAUTI),0.512,No Different
000243,Methicillin-resistant Staphylococcus aureus (MRSA),0.686,Better
000243,Surgical site infections (SSI) - Abdominal hysterectomy,0.725,No Different
000243,Surgical site infections (SSI) - Colon surgery,0.586,No Different
000244,Clostridium difficile (C.diff) infections,1.025,No Different
000244,Surgical site infections (SSI) - Abdominal hysterectomy,1.234,Better
000244,Methicillin-resistant Staphylococcus aureus (MRSA),0.934,Worse
000244,Central line-associated bloodstream infections (CLABSI),0.366,Worse
000244,Catheter-associated urinary tract infections (CAUTI),1.131,No Different
000245,Surgical site infections (SSI) - Colon surgery,1.553,No Different
000245,Clostridium difficile (C.diff) infections,1.632,No Different
000245,Central line-associated bloodstream infections (CLABSI),1.768,No Different
000245,Surgical site infections (SSI) - Abdominal hysterectomy,1.479,No Different
000245,Catheter-associated urinary tract infections (CAUTI),2.062,No Different
000246,Clostridium difficile (C.diff) infections,0.659,No Different
000246,Surgical site infections (SSI) - Colon surgery,0.158,No Different
000246,Methicillin-resistant Staphylococcus aureus (MRSA),0.509,Better
000246,Surgical site infections (SSI) - Abdominal hysterectomy,0.754,Worse
000246,Central line-associated bloodstream infections (CLABSI),0.745,No Different
000246,Catheter-associated urinary tract infections (CAUTI),0.506,No Different
000247,Central line-associated bloodstream infections (CLABSI),0.854,No Different
000247,Catheter-associated urinary tract infections (CAUTI),0.695,No Different
000247,Surgical site infections (SSI) - Abdominal hysterectomy,0.676,No Different
000247,Clostridium difficile (C.diff) infections,1.063,No Different
000247,Methicillin-resistant Staphylococcus aureus (MRSA),0.672,No Different
000248,Methicillin-resistant Staphylococcus aureus (MRSA),1.262,No Different
000248,Surgical site infections (SSI) - Colon surgery,0.708,No Different
000248,Catheter-associated urinary tract infections (CAUTI),1.018,No Different
000248,Surgical site infections (SSI) - Abdominal hysterectomy,1.204,No Different
000248,Clostridium difficile (C.diff) infections,1.061,Worse
000249,Surgical site infections (SSI) - Abdominal hysterectomy,0.896,No Different
000249,Surgical site infections (SSI) - Colon surgery,0.737,No Different
000249,Methicillin-resistant Staphylococcus aureus (MRSA),0.774,Better
000250,Central line-associated bloodstream infections (CLABSI),1.019,Better
000250,Methicillin-resistant Staphylococcus aureus (MRSA),0.817,No Different
000250,Surgical site infections (SSI) - Abdominal hysterectomy,1.385,Better
000250,Surgical site infections (SSI) - Colon surgery,0.744,No Different
000250,Clostridium difficile (C.diff) infections,1.127,Better
000251,Methicillin-resistant Staphylococcus aureus (MRSA),0.782,No Different
000251,Central line-associated bloodstream infections (CLABSI),0.374,No Different
000251,Surgical site infections (SSI) - Abdominal hysterectomy,0.383,Better
000251,Surgical site infections (SSI) - Colon surgery,0.51,Worse
000251,Clostridium difficile (C.diff) infections,1.026,No Different
000252,Clostridium difficile (C.diff) infections,0.552,No Different
000252,Surgical site infections (SSI) - Abdominal hysterectomy,0.783,No Different
000252,Methicillin-resistant Staphylococcus aureus (MRSA),0.838,Better
000253,Surgical site infections (SSI) - Abdominal hysterectomy,0.829,Better
000253,Central line-associated bloodstream infections (CLABSI),0.945,No Different
000253,Catheter-associated urinary tract infections (CAUTI),0.843,No Different
000253,Surgical site infections (SSI) - Colon surgery,0.858,Better
000253,Methicillin-resistant Staphylococcus aureus (MRSA),0.754,Better
000254,Methicillin-resistant Staphylococcus aureus (MRSA),1.209,Worse
000254,Surgical site infections (SSI) - Colon surgery,0.325,No Different
000254,Clostridium difficile (C.diff) infections,0.615,No Different
000254,Surgical site infections (SSI) - Abdominal hysterectomy,0.632,No Different
000254,Central line-associated bloodstream infections (CLABSI),0.369,Better
000255,Methicillin-resistant Staphylococcus aureus (MRSA),0.81,No Different
000255,Surgical site infections (SSI) - Abdominal hysterectomy,1.063,Worse
000255,Surgical site infections (SSI) - Colon surgery,1.032,No Different
000256,Methicillin-resistant Staphylococcus aureus (MRSA),1.075,No Different
000256,Catheter-associated urinary tract infections (CAUTI),0.967,No Different
000256,Surgical site infections (SSI) - Abdominal hysterectomy,1.572,No Different
000256,Surgical site infections (SSI) - Colon surgery,1.021,Better
000256,Clostridium difficile (C.diff) infections,1.36,No Different
000257,Catheter-associated urinary tract infections (CAUTI),1.842,Better
000257,Surgical site infections (SSI) - Abdominal hysterectomy,1.727,No Different
000257,Methicillin-resistant Staphylococcus aureus (MRSA),1.657,Worse
000257,Surgical site infections (SSI) - Colon surgery,1.186,No Different
000258,Clostridium difficile (C.diff) infections,1.257,No Different
000258,Central line-associated bloodstream infections (CLABSI),0.727,Better
000258,Surgical site infections (SSI) - Colon surgery,0.963,No Different
000258,Methicillin-resistant Staphylococcus aureus (MRSA),1.056,No Different
000259,Central line-associated bloodstream infections (CLABSI),1.115,No Different
000259,Clostridium difficile (C.diff) infections,0.856,Better
000259,Surgical site infections (SSI) - Colon surgery,0.736,Worse
000259,Surgical site infections (SSI) - Abdominal hysterectomy,1.162,No Different
000260,Methicillin-resistant Staphylococcus aureus (MRSA),1.673,No Different
000260,Surgical site infections (SSI) - Colon surgery,1.607,No Different
000260,Catheter-associated urinary tract infections (CAUTI),1.484,No Different
000261,Methicillin-resistant Staphylococcus aureus (MRSA),1.316,No Different
000261,Surgical site infections (SSI) - Colon surgery,1.026,No Different
000261,Central line-associated bloodstream infections (CLABSI),1.396,No Different
000262,Surgical site infections (SSI) - Abdominal hysterectomy,1.033,No Different
000262,Surgical site infections (SSI) - Colon surgery,0.871,No Different
000262,Clostridium difficile (C.diff) infections,1.204,No Different
000262,Catheter-associated urinary tract infections (CAUTI),0.996,Better
000262,Central line-associated bloodstream infections (CLABSI),1.306,No Different
000262,Methicillin-resistant Staphylococcus aureus (MRSA),0.882,No Different
000263,Catheter-associated urinary tract infections (CAUTI),1.775,No Different
000263,Surgical site infections (SSI) - Abdominal hysterectomy,1.414,No Different
000263,Central line-associated bloodstream infections (CLABSI),1.271,Better
000263,Surgical site infections (SSI) - Colon surgery,1.552,No Different
000263,Clostridium difficile (C.diff) infections,1.942,Better
000263,Methicillin-resistant Staphylococcus aureus (MRSA),1.615,No Different
000264,Methicillin-resistant Staphylococcus aureus (MRSA),1.336,No Different
000264,Surgical site infections (SSI) - Colon surgery,0.883,No Different
000264,Clostridium difficile (C.diff) infections,1.189,No Different
000264,Central line-associated bloodstream infections (CLABSI),1.273,Worse
000264,Surgical site infections (SSI) - Abdominal hysterectomy,0.896,No Different
000265,Methicillin-resistant Staphylococcus aureus (MRSA),1.304,No Different
000265,Central line-associated bloodstream infections (CLABSI),1.387,Worse
000265,Catheter-associated urinary tract infections (CAUTI),1.156,Better
000265,Surgical site infections (SSI) - Abdominal hysterectomy,1.337,No Different
000265,Clostridium difficile (C.diff) infections,1.82,No Different
000265,Surgical site infections (SSI) - Colon surgery,1.565,No Different
000266,Methicillin-resistant Staphylococcus aureus (MRSA),0.924,Better
000266,Clostridium difficile (C.diff) infections,1.17,No Different
000266,Catheter-associated urinary tract infections (CAUTI),1.244,No Different
000267,Surgical site infections (SSI) - Abdominal hysterectomy,0.957,Better
000267,Methicillin-resistant Staphylococcus aureus (MRSA),1.151,Better
000267,Central line-associated bloodstream infections (CLABSI),0.918,Worse
000267,Surgical site infections (SSI) - Colon surgery,1.229,No Different
000268,Clostridium difficile (C.diff) infections,1.137,No Different
000268,Methicillin-resistant Staphylococcus aureus (MRSA),1.586,No Different
000268,Surgical site infections (SSI) - Colon surgery,1.072,Better
000268,Surgical site infections (SSI) - Abdominal hysterectomy,0.984,No Different
000268,Catheter-associated urinary tract infections (CAUTI),0.907,No Different
000268,Central line-associated bloodstream infections (CLABSI),1.22,No Different
000269,Surgical site infections (SSI) - Abdominal hysterectomy,0.872,No Different
000269,Catheter-associated urinary tract infections (CAUTI),1.135,No Different
000269,Clostridium difficile (C.diff) infections,0.831,Better
000270,Catheter-associated urinary tract infections (CAUTI),1.096,No Different
000270,Clostridium difficile (C.diff) infections,1.129,No Different
000270,Surgical site infections (SSI) - Abdominal hysterectomy,1.514,No Different
000271,Methicillin-resistant Staphylococcus aureus (MRSA),1.133,No Different
000271,Central line-associated bloodstream infections (CLABSI),1.009,Worse
000271,Catheter-associated urinary tract infections (CAUTI),1.163,No Different
000271,Surgical site infections (SSI) - Colon surgery,1.054,No Different
000272,Methicillin-resistant Staphylococcus aureus (MRSA),0.653,Better
000272,Catheter-associated urinary tract infections (CAUTI),0.802,Worse
000272,Surgical site infections (SSI) - Colon surgery,0.398,No Different
000272,Surgical site infections (SSI) - Abdominal hysterectomy,0.369,No Different
000272,Central line-associated bloodstream infections (CLABSI),0.68,No Different
000273,Central line-associated bloodstream infections (CLABSI),0.22,No Different
000273,Catheter-associated urinary tract infections (CAUTI),0.663,No Different
000273,Methicillin-resistant Staphylococcus aureus (MRSA),0.519,Better
000274,Methicillin-resistant Staphylococcus aureus (MRSA),1.131,No Different
000274,Surgical site infections (SSI) - Colon surgery,0.796,No Different
000274,Central line-associated bloodstream infections (CLABSI),1.151,No Different
000274,Clostridium difficile (C.diff) infections,0.922,No Different
000275,Surgical site infections (SSI) - Abdominal hysterectomy,0.74,Better
000275,Clostridium difficile (C.diff) infections,1.463,No Different
000275,Methicillin-resistant Staphylococcus aureus (MRSA),1.122,Better
000276,Methicillin-resistant Staphylococcus aureus (MRSA),0.601,No Different
000276,Central line-associated bloodstream infections (CLABSI),0.832,No Different
000276,Clostridium difficile (C.diff) infections,0.513,No Different
000276,Surgical site infections (SSI) - Colon surgery,0.907,No Different
000276,Catheter-associated urinary tract infections (CAUTI),1.047,No Different
000277,Clostridium difficile (C.diff) infections,1.318,Better
000277,Surgical site infections (SSI) - Colon surgery,1.612,Worse
000277,Methicillin-resistant Staphylococcus aureus (MRSA),1.575,No Different
000277,Surgical site infections (SSI) - Abdominal hysterectomy,1.154,Better
000277,Catheter-associated urinary tract infections (CAUTI),1.274,No Different
000278,Surgical site infections (SSI) - Abdominal hysterectomy,1.567,No Different
000278,Surgical site infections (SSI) - Colon surgery,0.832,No Different
000278,Central line-associated bloodstream infections (CLABSI),1.132,No Different
000278,Clostridium difficile (C.diff) infections,1.043,Better
000278,Catheter-associated urinary tract infections (CAUTI),1.124,No Different
000278,Methicillin-resistant Staphylococcus aureus (MRSA),1.048,No Different
000279,Clostridium difficile (C.diff) infections,1.188,No Different
000279,Surgical site infections (SSI) - Abdominal hysterectomy,1.739,Worse
000279,Central line-associated bloodstream infections (CLABSI),1.277,Better
000280,Surgical site infections (SSI) - Abdominal hysterectomy,1.309,Better
000280,Methicillin-resistant Staphylococcus aureus (MRSA),1.421,No Different
000280,Surgical site infections (SSI) - Colon surgery,1.201,No Different
000280,Catheter-associated urinary tract infections (CAUTI),1.506,Better
000281,Surgical site infections (SSI) - Abdominal hysterectomy,0.816,Better
000281,Catheter-associated urinary tract infections (CAUTI),0.743,No Different
000281,Surgical site infections (SSI) - Colon surgery,0.827,No Different
000281,Clostridium difficile (C.diff) infections,0.549,Better
000281,Central line-associated bloodstream infections (CLABSI),0.581,No Different
000282,Catheter-associated urinary tract infections (CAUTI),1.19,No Different
000282,Methicillin-resistant Staphylococcus aureus (MRSA),0.669,No Different
000282,Clostridium difficile (C.diff) infections,0.9,Worse
000282,Central line-associated bloodstream infections (CLABSI),0.87,No Different
000283,Central line-associated bloodstream infections (CLABSI),0.925,Worse
000283,Surgical site infections (SSI) - Abdominal hysterectomy,1.222,Better
000283,Methicillin-resistant Staphylococcus aureus (MRSA),0.838,No Different
000283,Surgical site infections (SSI) - Colon surgery,1.183,No Different
000283,Catheter-associated urinary tract infections (CAUTI),1.007,No Different
000284,Catheter-associated urinary tract infections (CAUTI),1.268,No Different
000284,Methicillin-resistant Staphylococcus aureus (MRSA),1.214,No Different
000284,Surgical site infections (SSI) - Abdominal hysterectomy,1.104,No Different
000285,Catheter-associated urinary tract infections (CAUTI),0.666,Worse
000285,Clostridium difficile (C.diff) infections,0.986,No Different
000285,Surgical site infections (SSI) - Colon surgery,0.857,Better
000285,Central line-associated bloodstream infections (CLABSI),0.439,No Different
000285,Methicillin-resistant Staphylococcus aureus (MRSA),0.512,No Different
000286,Catheter-associated urinary tract infections (CAUTI),1.396,No Different
000286,Surgical site infections (SSI) - Abdominal hysterectomy,1.513,No Different
000286,Surgical site infections (SSI) - Colon surgery,1.686,No Different
000287,Surgical site infections (SSI) - Abdominal hysterectomy,0.75,No Different
000287,Catheter-associated urinary tract infections (CAUTI),1.282,No Different
000287,Surgical site infections (SSI) - Colon surgery,1.046,No Different
000288,Methicillin-resistant Staphylococcus aureus (MRSA),0.922,No Different
000288,Surgical site infections (SSI) - Abdominal hysterectomy,1.333,No Different
000288,Central line-associated bloodstream infections (CLABSI),1.358,No Different
000288,Surgical site infections (SSI) - Colon surgery,1.15,No Different
000288,Clostridium difficile (C.diff) infections,0.85,No Different
000288,Catheter-associated urinary tract infections (CAUTI),0.829,No Different
000289,Central line-associated bloodstream infections (CLABSI),0.929,Better
000289,Clostridium difficile (C.diff) infections,0.879,No Different
000289,Catheter-associated urinary tract infections (CAUTI),1.227,No Different
